#mFISH-survey output
#output UTC: Sunday, 02. February 2020 05:28:07PM
#source directory: /home/imaging/surveyNAS02/nas02_survey01_data/IntegrationTest/1001844875
#manifest init time: 2020-01-28T21:34:47.125000+00:00
#decoding dim: 2
,1700022I11Rik,1810046K07Rik,5031425F14Rik,5730522E02Rik,Acta2,Adam2,Adamts2,Adamts4,Adra1b,Alk,Ankfn1,Ano4,Aqp4,Asic4,B4galnt2,B4galnt3,Barx2,Bcl11b,Bdnf,Bgn,Blank-1,Blank-10,Blank-2,Blank-3,Blank-4,Blank-5,Blank-6,Blank-7,Blank-8,Blank-9,Blnk,Bmpr1b,Brinp3,C1ql3,C1qtnf7,Cacng5,Calb1,Calb2,Camk2d,Car3,Cbln2,Cbln4,Ccbe1,Ccdc162,Ccdc3,Ccdc80,Ccnb1,Cd14,Cd24a,Cd52,Cdca7,Cdcp1,Cdh12,Cdh13,Cdh20,Cdh9,Ceacam9,Cemip,Chat,Chn2,Chodl,Chrm2,Chrna2,Cldn5,Clrn1,Cnr1,Cntnap5b,Cobll1,Col14a1,Col15a1,Col23a1,Col24a1,Col25a1,Corin,Cplx3,Crhr2,Crispld2,Cspg4,Ctss,Cux2,Cxcl14,Daam2,Dmkn,Dnase1l3,Dscaml1,Egfem1,Egfr,Egln3,Egr2,Elfn1,Enpp6,Epha7,Fam19a2,Fam84b,Fbxl7,Fezf2,Flrt3,Flt1,Fndc7,Fosb,Foxp2,Frem2,Fst,Gad1,Gad2,Gfap,Glra1,Gpc6,Grik1,Grin3a,Grm1,Grm8,Hpse,Hs3st5,Igf2,Igfbp4,Igfbp5,Igfbp6,Ikzf2,Il1rapl2,Il4ra,Inpp4b,Iqgap2,Itgb8,Kcng1,Kcnj8,L3mbtl4,Lama3,Lamp5,Lhx6,Lmo1,Lsp1,Ltf,Luzp2,Lypd1,Lyzl4,March1,Marcksl1,Meis2,Moxd1,Mrc1,Mrgprx2,Muc20,Mup5,Myh14,Ndst4,Nhs,Nkain3,Nnmt,Nos1,Npas1,Npnt,Npsr1,Npy2r,Nr2f2,Nr4a1,Nr4a2,Ntng2,Nxph1,Nxph2,Nxph4,Olah,Olfm3,Opalin,Oprk1,Osr1,Otof,Parm1,Pcdh8,Pde11a,Pdgfc,Pdgfra,Pdlim5,Penk,Phactr2,Plch1,Plcxd3,Pld5,Plekhg3,Pou3f1,Pou3f3,Pou6f2,Prdm8,Prok2,Prokr2,Prox1,Prr16,Prss12,Prss23,Ptger3,Ptprk,Ptprm,Ptprt,Ptpru,Pvalb,Pxdc1,Rab3b,Ramp1,Reln,Rerg,Rfx3,Rgs5,Rgs6,Rnf152,Ror1,Rorb,Rprml,Rspo1,Rxfp1,Rxfp2,Satb2,Scgn,Sema3e,Sema5a,Serpinf1,Sertm1,Sgcd,Shisa9,Slc17a6,Slc17a7,Slc17a8,Slc25a13,Slc30a3,Slc32a1,Slc44a5,Slco5a1,Sncg,Sox10,Sox6,Sp8,Spon1,Sst,St6galnac5,Sulf1,Sulf2,Syndig1,Syt10,Syt6,Tac2,Tbc1d4,Tcap,Teddm3,Tenm3,Th,Thbs2,Thsd7a,Timp3,Tmem163,Tmtc2,Tnfaip6,Tox,Trp53i11,Trpc4,Trpc6,Tshz2,Tunar,Ubash3b,Unc13c,Unc5b,Unc5d,Ust,Vip,Vipr2,Vtn,Vwc2,Wipf3,Wnt7b,Zfp804b,area,position,total_reads,simpleClass
659,0,0,0,0,3,0,2,0,0,4,0,0,0,0,1,0,0,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,40,0,0,0,0,0,0,7,0,0,0,4,13,0,0,0,0,1,0,1,3,1,0,0,0,2,20,0,0,0,0,0,0,0,2,0,0,0,374,156,1,0,1,11,1,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,2,10,0,0,0,0,0,2,0,10,0,0,0,0,3,26,1,1,0,0,0,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,4,1,2,30,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,0,100,0,0,1,16,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1,24,0,2,1,1,1,2,0,1,5,0,0,742,0,0,3,0,2,0,4,0,0,1,0,0,0,1,0,2,10,2,1,0,2,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,267.30000000000246,[2041.31337076 5198.2830543 ],1756,107
660,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,12,0,0,0,2,1,0,1,1,0,1,0,1,0,18,0,0,1,0,0,0,0,0,0,0,202,0,0,1,0,0,0,2,0,0,1,1,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,5,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1,6,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,20,0,0,1,0,0,1,0,2,0,0,0,8,1,0,0,5,0,0,0,0,0,0,0,4,310,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,1,3,0,0,220.31999999999707,[2042.21337076 6680.5830543 ],708,97
661,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,2,0,0,0,0,0,1,1,0,52,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3,1,0,0,0,4,0,1,0,0,1,1,0,10,2,0,1,0,12,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,2,0,1,0,2,0,0,0,0,8,2,0,0,0,1,1,0,1,0,0,0,12,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,2,14,0,32,0,0,3,5,0,1,0,0,0,14,1,0,0,2,0,0,0,0,0,0,0,0,150,5,0,0,0,1,0,0,0,0,0,1,4,0,0,3,0,0,1,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,1,6,0,0,1,1,0,0,206.54999999999632,[2043.11337076 6124.8330543 ],456,97
662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,12,0,0,0,2,0,0,0,0,2,2,3,0,0,1,0,0,0,0,0,0,1,0,170,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,207.36000000000917,[2042.66337076 6403.3830543 ],315,97
663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,8,0,2,0,0,0,0,0,0,1,1,0,74,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,136,0,0,0,1,0,0,1,0,0,3,1,0,0,0,5,0,0,0,1,1,0,0,0,0,2,8,0,0,0,0,0,0,1,3,0,0,1,232,110,0,0,0,0,4,3,1,0,0,0,0,2,24,0,0,0,0,0,0,0,0,1,0,66,1,1,4,0,0,0,1,0,0,5,0,0,1,0,8,0,2,0,0,0,0,2,0,0,2,0,12,2,0,0,1,0,0,2,0,0,0,0,4,0,1,1,2,0,356,0,0,1,0,0,0,2,0,1,0,0,3,0,1,0,1,0,0,1,1,18,0,54,0,1,1,8,0,1,0,0,0,12,4,0,0,1,0,0,0,0,0,0,1,2,144,0,1,1,0,0,1,0,0,0,0,0,12,0,0,1,0,0,0,8,0,0,1,1,0,0,2,2,1,0,0,0,0,6,1,2,0,1,0,0,0,0,16,0,0,4,2,0,0,356.3999999999951,[2045.36337076 6576.1830543 ],1452,107
664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,28,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.39999999999509,[2040.86337076 5608.6830543 ],288,99
665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,10,4,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,100,0,0,0,0,0,0,0,2,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,26,0,12,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,254,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,277.0199999999991,[2044.91337076 5636.5830543 ],520,97
666,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,110,0,0,0,0,0,1,0,1,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,12,0,12,2,0,0,1,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,232,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,4,0,0,0,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,220.31999999999377,[2044.01337076 5767.9830543 ],521,97
667,0,1,0,1,4,3,0,2,0,1,0,1,0,0,0,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,18,0,0,1,1,0,0,3,2,0,3,4,0,170,1,0,1,3,0,0,0,1,0,0,1,1,0,1,0,112,0,1,0,6,0,0,1,0,0,11,7,12,0,0,3,1,0,0,6,0,1,0,0,1,11,18,1,1,0,6,0,0,1,2,0,0,0,28,16,1,0,1,4,2,7,1,0,5,0,0,0,8,0,0,0,0,1,1,1,0,1,0,30,1,0,17,0,0,2,7,1,0,2,2,0,2,0,40,1,3,0,0,1,0,0,0,0,1,0,44,5,3,0,5,0,0,1,0,0,0,3,4,0,2,7,10,1,20,0,1,0,0,0,2,3,0,4,1,1,0,0,7,0,0,0,0,3,0,64,0,150,1,0,8,10,0,0,0,0,0,72,9,6,0,0,0,1,0,0,0,0,3,25,532,0,1,0,0,0,2,0,8,2,0,3,52,9,1,16,0,1,0,58,0,1,5,4,0,0,0,0,0,2,0,5,0,19,0,11,0,0,1,0,0,7,16,2,0,15,12,0,0,442.2599999999932,[2048.96337076 4850.4330543 ],1887,235
668,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,62,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,26,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,14,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,168.48000000001153,[2044.46337076 5086.2330543 ],204,96
669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,138,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,1,0,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22,0,30,0,0,1,2,0,1,0,0,0,14,1,0,0,3,0,0,0,0,0,0,0,0,546,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,247.86000000000016,[2044.91337076 5825.5830543 ],905,97
670,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,1,0,6,1,0,0,0,0,4,11,0,0,0,3,0,0,0,0,2,0,0,12,14,1,0,2,1,0,2,1,0,0,0,2,1,18,0,0,0,0,0,1,0,0,0,0,64,0,0,1,0,1,0,3,1,1,5,0,1,1,0,30,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,6,0,0,1,0,0,1,1,0,2,1,0,0,0,0,2,0,0,0,0,9,28,0,68,0,0,2,4,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,4,1,350,0,2,0,0,1,0,0,0,0,0,1,16,1,0,0,2,0,3,22,0,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,8,0,0,1,3,0,1,289.17000000000485,[2047.61337076 5487.6330543 ],931,107
671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,89.10000000000491,[2042.66337076 6428.1330543 ],70,65
672,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,1,0,6,0,12,0,0,0,1,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,1,2,118,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,124.74000000000598,[2044.46337076 6522.6330543 ],259,105
673,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2,0,0,0,2,1,0,0,2,1,0,12,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,70,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,2,0,0,0,14,2,0,0,1,1,0,0,4,0,1,0,1,0,26,0,0,0,0,2,0,0,0,1,0,114,0,0,1,0,0,1,3,2,0,3,0,1,1,0,32,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,8,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,1,0,40,0,16,0,0,0,0,0,4,0,0,1,30,0,0,0,3,0,0,0,0,0,0,5,0,696,0,0,0,0,1,0,1,0,0,0,0,20,0,0,1,0,1,2,40,0,0,0,11,0,0,0,1,0,0,0,0,1,3,0,0,2,0,1,0,1,0,2,1,0,2,3,0,0,388.7999999999902,[2052.56337076 5655.4830543 ],1264,105
674,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,3,0,0,0,0,0,5,2,1,0,0,2,0,0,0,1,0,0,0,6,4,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,134,0,0,2,0,1,0,1,0,0,2,0,0,1,0,6,2,0,0,0,0,0,1,0,0,1,0,16,1,0,0,7,0,0,1,0,0,0,0,6,7,1,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,18,0,1,3,7,0,0,0,0,0,16,1,0,0,2,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,1,8,1,0,11,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0,0,1,2,0,0,1,0,0,0,292.4100000000047,[2047.61337076 6208.5330543 ],656,73
675,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,2,1,1,2,1,0,1,0,1,1,122,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,22,1,0,0,2,0,0,1,0,0,1,4,0,0,1,0,1,1,0,0,1,0,0,0,0,6,4,5,1,0,0,1,0,3,3,0,0,0,6,2,0,1,0,6,0,1,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,96,0,0,1,0,1,0,0,1,0,2,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,7,1,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,1,18,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,2,0,22,0,70,0,0,0,1,0,0,0,0,4,32,11,0,0,5,0,0,0,0,0,0,1,10,272,0,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,30,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,0,1,12,3,0,2,2,0,0,275.4000000000033,[2048.06337076 6537.9330543 ],926,233
676,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,112,1,3,0,3,0,0,2,0,0,1,0,0,70,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,52,0,0,0,0,0,0,1,0,0,6,4,2,0,3,0,1,0,0,1,1,0,0,0,0,5,3,1,0,0,0,1,0,2,3,0,1,0,10,6,0,0,1,1,0,5,0,0,0,0,1,1,58,0,0,0,0,1,0,1,0,1,0,140,0,0,8,0,0,0,3,2,0,3,0,0,1,0,14,0,2,0,0,1,0,0,1,0,0,0,8,6,1,0,5,0,0,3,0,0,0,3,0,1,0,0,0,0,4,0,0,0,0,0,0,5,0,2,1,0,0,1,0,0,0,3,0,0,0,44,0,38,1,0,0,10,0,4,0,0,0,28,3,0,0,9,0,0,0,0,0,1,0,11,454,0,0,1,0,2,1,0,0,0,1,0,10,0,0,0,1,2,0,26,0,0,0,5,0,1,0,0,0,1,3,2,0,0,0,0,1,0,1,0,3,3,6,1,1,3,14,0,1,340.20000000000164,[2048.51337076 6712.0830543 ],1287,233
677,0,0,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,1,1,1,0,0,10,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,32,0,0,0,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,1,0,0,0,0,2,0,0,0,8,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,6,0,0,3,0,0,0,116.63999999999902,[2045.36337076 5112.7830543 ],256,104
678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,16,4,0,0,0,1,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,1,1,0,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,5,0,0,0,12,0,14,3,0,1,1,0,0,0,0,2,12,2,0,0,6,0,0,0,0,0,0,1,0,256,0,0,1,0,0,0,1,0,0,0,0,6,0,0,5,0,2,0,6,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,194.3999999999951,[2046.71337076 6303.4830543 ],450,107
679,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1,1,0,90,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,4,0,0,1,1,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,8,4,0,1,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,1,0,1,1,0,1,0,0,2,0,0,0,0,7,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,30,0,10,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,26,0,1,1,0,0,0,0,0,0,0,0,14,0,0,5,0,0,1,28,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,1,0,5,0,1,2,0,0,0,0,0,0,275.40000000000674,[2049.86337076 5238.3330543 ],348,105
